OCC_DATE,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_HOUR,PREMISES_TYPE,OFFENCE,MCI_CATEGORY,NEIGHBOURHOOD_140
2025-03-01 05:00:00,2025,March,1,Saturday  ,19,Other,Assault,Assault,Clairlea-Birchmount (120)
2025-02-26 05:00:00,2025,February,26,Wednesday ,17,House,B&E,Break and Enter,Dufferin Grove (83)
2025-03-05 05:00:00,2025,March,5,Wednesday ,5,Apartment,Assault With Weapon,Assault,Wexford/Maryvale (119)
2025-03-05 05:00:00,2025,March,5,Wednesday ,17,Other,Assault,Assault,Church-Yonge Corridor (75)
2025-03-03 05:00:00,2025,March,3,Monday    ,13,Apartment,Assault,Assault,Cabbagetown-South St.James Town (71)
2025-03-05 05:00:00,2025,March,5,Wednesday ,0,Outside,Assault With Weapon,Assault,Rosedale-Moore Park (98)
2025-02-09 05:00:00,2025,February,9,Sunday    ,22,Apartment,Assault,Assault,North St.James Town (74)
2025-03-05 05:00:00,2025,March,5,Wednesday ,13,Apartment,Assault,Assault,Stonegate-Queensway (16)
2025-03-05 05:00:00,2025,March,5,Wednesday ,22,Apartment,B&E W'Intent,Break and Enter,Forest Hill South (101)
2025-03-05 05:00:00,2025,March,5,Wednesday ,4,Commercial,B&E,Break and Enter,Mimico (includes Humber Bay Shores) (17)
2025-03-05 05:00:00,2025,March,5,Wednesday ,0,Outside,Assault With Weapon,Assault,Rosedale-Moore Park (98)
2025-03-04 05:00:00,2025,March,4,Tuesday   ,23,Other,Theft Of Motor Vehicle,Auto Theft,Edenbridge-Humber Valley (9)
2025-03-05 05:00:00,2025,March,5,Wednesday ,0,Outside,Theft Of Motor Vehicle,Auto Theft,Rouge (131)
2025-03-04 05:00:00,2025,March,4,Tuesday   ,14,Outside,Theft Of Motor Vehicle,Auto Theft,Edenbridge-Humber Valley (9)
2025-03-05 05:00:00,2025,March,5,Wednesday ,11,Apartment,Assault,Assault,Mount Pleasant West (104)
2025-02-01 05:00:00,2025,February,1,Saturday  ,0,Educational,Assault,Assault,Wexford/Maryvale (119)
2025-03-05 05:00:00,2025,March,5,Wednesday ,10,Outside,Assault,Assault,Niagara (82)
2025-02-17 05:00:00,2025,February,17,Monday    ,12,Apartment,Assault,Assault,Dovercourt-Wallace Emerson-Junction (93)
2025-02-28 05:00:00,2025,February,28,Friday    ,23,Outside,Theft Over,Theft Over,West Humber-Clairville (1)
2025-03-05 05:00:00,2025,March,5,Wednesday ,14,Other,Assault With Weapon,Assault,Niagara (82)
2025-03-05 05:00:00,2025,March,5,Wednesday ,7,Apartment,Assault,Assault,Danforth East York (59)
2025-03-05 05:00:00,2025,March,5,Wednesday ,10,House,Assault,Assault,O'Connor-Parkview (54)
2025-03-05 05:00:00,2025,March,5,Wednesday ,7,Other,Assault,Assault,Kensington-Chinatown (78)
2025-03-01 05:00:00,2025,March,1,Saturday  ,17,Apartment,Theft Over,Theft Over,Clanton Park (33)
2025-03-05 05:00:00,2025,March,5,Wednesday ,10,House,Theft Over,Theft Over,Rouge (131)
2025-03-05 05:00:00,2025,March,5,Wednesday ,4,Apartment,Assault,Assault,Wexford/Maryvale (119)
2025-03-05 05:00:00,2025,March,5,Wednesday ,1,Apartment,Assault,Assault,Dovercourt-Wallace Emerson-Junction (93)
2025-03-05 05:00:00,2025,March,5,Wednesday ,14,Commercial,Assault With Weapon,Assault,Bay Street Corridor (76)
2025-03-05 05:00:00,2025,March,5,Wednesday ,15,Apartment,Assault,Assault,Annex (95)
2025-03-05 05:00:00,2025,March,5,Wednesday ,14,Other,Assault Bodily Harm,Assault,Mimico (includes Humber Bay Shores) (17)
2025-03-05 05:00:00,2025,March,5,Wednesday ,20,Other,Assault Bodily Harm,Assault,Mimico (includes Humber Bay Shores) (17)
2025-03-05 05:00:00,2025,March,5,Wednesday ,2,Commercial,Assault Bodily Harm,Assault,Little Portugal (84)
2025-02-18 05:00:00,2025,February,18,Tuesday   ,7,Apartment,Assault - Resist/ Prevent Seiz,Assault,Oakridge (121)
2025-03-04 05:00:00,2025,March,4,Tuesday   ,22,Outside,Theft Of Motor Vehicle,Auto Theft,Bayview Village (52)
2025-03-05 05:00:00,2025,March,5,Wednesday ,0,Outside,Theft Of Motor Vehicle,Auto Theft,Clairlea-Birchmount (120)
2025-02-17 05:00:00,2025,February,17,Monday    ,0,House,Theft Of Motor Vehicle,Auto Theft,Forest Hill South (101)
2025-03-04 05:00:00,2025,March,4,Tuesday   ,8,Outside,Theft Of Motor Vehicle,Auto Theft,West Humber-Clairville (1)
2025-02-18 05:00:00,2025,February,18,Tuesday   ,7,Apartment,Assault - Resist/ Prevent Seiz,Assault,Oakridge (121)
2025-03-05 05:00:00,2025,March,5,Wednesday ,7,Apartment,Unlawfully In Dwelling-House,Break and Enter,Oakridge (121)
2025-03-02 05:00:00,2025,March,2,Sunday    ,21,Outside,Assault With Weapon,Assault,Church-Yonge Corridor (75)
2025-03-05 05:00:00,2025,March,5,Wednesday ,16,Commercial,Assault,Assault,Oakridge (121)
2025-03-02 05:00:00,2025,March,2,Sunday    ,15,Outside,Theft Of Motor Vehicle,Auto Theft,Waterfront Communities-The Island (77)
2025-03-04 05:00:00,2025,March,4,Tuesday   ,20,Outside,Theft Of Motor Vehicle,Auto Theft,Thorncliffe Park (55)
2025-02-07 05:00:00,2025,February,7,Friday    ,0,Commercial,Theft Of Motor Vehicle,Auto Theft,South Riverdale (70)
2025-03-05 05:00:00,2025,March,5,Wednesday ,5,Commercial,B&E,Break and Enter,Waterfront Communities-The Island (77)
2025-03-05 05:00:00,2025,March,5,Wednesday ,18,House,B&E W'Intent,Break and Enter,Bayview Village (52)
2025-03-05 05:00:00,2025,March,5,Wednesday ,15,Educational,Assault,Assault,Bayview Woods-Steeles (49)
2025-03-05 05:00:00,2025,March,5,Wednesday ,0,Other,B&E,Break and Enter,South Riverdale (70)
2025-03-04 05:00:00,2025,March,4,Tuesday   ,23,Outside,Theft Of Motor Vehicle,Auto Theft,Eglinton East (138)
2025-02-17 05:00:00,2025,February,17,Monday    ,0,House,Theft Of Motor Vehicle,Auto Theft,Forest Hill South (101)
2025-03-04 05:00:00,2025,March,4,Tuesday   ,23,Outside,Theft Of Motor Vehicle,Auto Theft,Eglinton East (138)
2025-03-05 05:00:00,2025,March,5,Wednesday ,14,Outside,Theft Over - Distraction,Theft Over,Forest Hill North (102)
2025-03-05 05:00:00,2025,March,5,Wednesday ,9,Commercial,Robbery - Business,Robbery,Newtonbrook West (36)
2025-03-05 05:00:00,2025,March,5,Wednesday ,18,Outside,Robbery With Weapon,Robbery,Centennial Scarborough (133)
2025-03-05 05:00:00,2025,March,5,Wednesday ,23,Outside,Assault With Weapon,Assault,Wexford/Maryvale (119)
2025-03-05 05:00:00,2025,March,5,Wednesday ,21,Outside,Discharge Firearm - Recklessly,Assault,Islington-City Centre West (14)
2025-03-05 05:00:00,2025,March,5,Wednesday ,10,House,Theft Of Motor Vehicle,Auto Theft,Woburn (137)
2025-03-05 05:00:00,2025,March,5,Wednesday ,17,Apartment,Assault,Assault,Oakwood Village (107)
2025-03-05 05:00:00,2025,March,5,Wednesday ,18,Apartment,B&E,Break and Enter,Bay Street Corridor (76)
2025-03-05 05:00:00,2025,March,5,Wednesday ,10,House,B&E W'Intent,Break and Enter,Rouge (131)
2025-03-05 05:00:00,2025,March,5,Wednesday ,2,Commercial,B&E W'Intent,Break and Enter,West Humber-Clairville (1)
2025-03-04 05:00:00,2025,March,4,Tuesday   ,23,Commercial,B&E W'Intent,Break and Enter,York University Heights (27)
2025-01-30 05:00:00,2025,January,30,Thursday  ,9,House,Assault,Assault,Newtonbrook West (36)
2025-02-19 05:00:00,2025,February,19,Wednesday ,5,Apartment,Assault,Assault,Taylor-Massey (61)
2025-03-05 05:00:00,2025,March,5,Wednesday ,2,Outside,Assault,Assault,Kensington-Chinatown (78)
2025-03-05 05:00:00,2025,March,5,Wednesday ,21,Outside,Assault,Assault,Church-Yonge Corridor (75)
2025-03-05 05:00:00,2025,March,5,Wednesday ,1,Transit,Assault,Assault,Newtonbrook West (36)
2025-03-04 05:00:00,2025,March,4,Tuesday   ,19,Other,B&E,Break and Enter,Bay Street Corridor (76)
2025-02-28 05:00:00,2025,February,28,Friday    ,21,Apartment,B&E,Break and Enter,Regent Park (72)
2025-03-05 05:00:00,2025,March,5,Wednesday ,22,Apartment,Assault,Assault,Moss Park (73)
2025-03-05 05:00:00,2025,March,5,Wednesday ,22,Apartment,Assault,Assault,Woburn (137)
2025-03-05 05:00:00,2025,March,5,Wednesday ,17,Apartment,Assault,Assault,Mount Dennis (115)
2025-03-04 05:00:00,2025,March,4,Tuesday   ,17,House,Theft Of Motor Vehicle,Auto Theft,Scarborough Village (139)
2025-03-05 05:00:00,2025,March,5,Wednesday ,0,Apartment,Assault,Assault,Danforth East York (59)
2025-03-06 05:00:00,2025,March,6,Thursday  ,18,Other,Assault,Assault,Kennedy Park (124)
2025-03-04 05:00:00,2025,March,4,Tuesday   ,17,Apartment,Assault,Assault,Beechborough-Greenbrook (112)
2025-03-06 05:00:00,2025,March,6,Thursday  ,20,Apartment,B&E W'Intent,Break and Enter,Willowridge-Martingrove-Richview (7)
2025-03-06 05:00:00,2025,March,6,Thursday  ,19,House,B&E W'Intent,Break and Enter,Kingsview Village-The Westway (6)
2025-03-06 05:00:00,2025,March,6,Thursday  ,15,Educational,Assault,Assault,Bendale (127)
2025-03-06 05:00:00,2025,March,6,Thursday  ,22,Transit,Assault,Assault,Clanton Park (33)
2025-03-06 05:00:00,2025,March,6,Thursday  ,22,Commercial,Assault,Assault,Stonegate-Queensway (16)
